date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:21:59	410361/410361	---M-Z	200	added ('OK')	application/javascript	etag:%22642f9-659dfbce-cb3481160a7bfcc5;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.6.20	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/revslider/public/assets/js/rs6.minec8f.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:21:59	4635/4635	---M-Z	200	added ('OK')	application/javascript	etag:%22121b-64f95016-29348b99c89d4e5c;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/tco-email-forms/email-integration/js/site/main.js	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/tco-email-forms/email-integration/js/site/main.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:00	3656/3656	---M--	200	added ('OK')	image/gif	etag:%22e48-619342ca-96ce7d76fd6de1a0;;;%22	https://www.wakafselangor.gov.my/wp-includes/images/spinner.gif	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/images/spinner.gif	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:01	10256/10256	---M-Z	200	added ('OK')	application/javascript	etag:%222810-659dfc16-d2fb6f9210cd4629;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/download-monitor/assets/js/dlm-xhr.min.js?ver=4.9.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/download-monitor/assets/js/dlm-xhr.min55fe.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:01	21438/21438	---M-Z	200	added ('OK')	application/javascript	etag:%2253be-63dc33e8-ce9c284953545e22;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/jquery/ui/core.min3f14.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:01	62936/62936	---M-Z	200	added ('OK')	application/javascript	etag:%22f5d8-655c4af0-87b196e30aa8d32b;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/qi-addons-for-elementor/assets/js/main.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/qi-addons-for-elementor/assets/js/main.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:01	8814/8814	---M-Z	200	added ('OK')	application/javascript	etag:%22226e-63dc33e8-6f015240f1d9b481;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/jquery/ui/accordion.min.js?ver=1.13.2	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/jquery/ui/accordion.min3f14.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:01	11937/11937	---M-Z	200	added ('OK')	application/javascript	etag:%222ea1-6328fc72-3df392089aa9dd7d;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/jquery/ui/tabs.min.js?ver=1.13.2	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/jquery/ui/tabs.min3f14.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:03	2353/2353	---M-Z	200	added ('OK')	application/javascript	etag:%22931-65006541-783082df2e2bae11;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/doubletaptogo.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/doubletaptogo75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:03	2730/2730	---M-Z	200	added ('OK')	application/javascript	etag:%22aaa-65006541-d57077a65a26a0ff;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/modernizr.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/modernizr.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:03	2069/2069	---M-Z	200	added ('OK')	application/javascript	etag:%22815-65006541-68c491223e0793d7;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.appear.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.appear75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:04	1499/1499	---M-Z	200	added ('OK')	application/javascript	etag:%225db-6250e34e-4e5724aa19956f7a;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/hoverIntent.min.js?ver=1.10.2	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/hoverIntent.min3e5a.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:04	21567/21567	---M-Z	200	added ('OK')	application/javascript	etag:%22543f-65006542-41a2c3afbae29169;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.prettyPhoto.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.prettyPhoto75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:04	6125/6125	---M-Z	200	added ('OK')	application/javascript	etag:%2217ed-65006541-49e24009da4943dd;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.fitvids.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.fitvids75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:04	158005/158005	---M-Z	200	added ('OK')	application/javascript	etag:%2226935-6335f730-4d7887f4aff9e164;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/mediaelement/mediaelement-and-player.min1f61.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:05	1191/1191	---M-Z	200	added ('OK')	application/javascript	etag:%224a7-6250e34e-7e9c616429c56a6c;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/mediaelement/mediaelement-migrate.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:05	1107/1107	---M-Z	200	added ('OK')	application/javascript	etag:%22453-63e2c302-c6918f34dcad5916;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/mediaelement/wp-mediaelement.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:05	2091/2091	---M-Z	200	added ('OK')	application/javascript	etag:%2282b-65006541-23b5af65cb404c08;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.waitforimages.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.waitforimages75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:05	15977/15977	---M-Z	200	added ('OK')	application/javascript	etag:%223e69-63dc33e8-53386688c958861d;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/jquery/jquery.form.min.js?ver=4.3.0	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/jquery/jquery.form.minb2f9.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:06	9028/9028	---M-Z	200	added ('OK')	application/javascript	etag:%222344-65006541-8dbf9bfedaada8db;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/waypoints.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/waypoints.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:07	9203/9203	---M-Z	200	added ('OK')	application/javascript	etag:%2223f3-65006541-6fe739095a3bf3e7;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/bootstrap.carousel.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/bootstrap.carousel75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:08	21784/21784	---M-Z	200	added ('OK')	application/javascript	etag:%225518-65006542-d1426a1c1eab69ef;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/skrollr.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/skrollr75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:09	5368/5368	---M-Z	200	added ('OK')	application/javascript	etag:%2214f8-65006541-3dcb4e4956e50df3;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.easing.1.3.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.easing.1.375e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:09	3203/3203	---M-Z	200	added ('OK')	application/javascript	etag:%22c83-65006541-34c795393cc53639;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/abstractBaseClass.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/abstractBaseClass75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:09	2843/2843	---M-Z	200	added ('OK')	application/javascript	etag:%22b1b-65006541-b87be0ccbfb1cc75;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.sticky-kit.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.sticky-kit.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:09	1392/1392	---M-Z	200	added ('OK')	application/javascript	etag:%22570-65006542-70714f825dcf28dd;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.mousewheel.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.mousewheel.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:09	11805/11805	---M-Z	200	added ('OK')	application/javascript	etag:%222e1d-65006541-7481f835a51c4bb1;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.touchSwipe.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.touchSwipe.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:10	35284/35284	---M-Z	200	added ('OK')	application/javascript	etag:%2289d4-655c4af1-3326a90df296ea94;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/qi-addons-for-elementor/inc/masonry/assets/js/plugins/isotope.pkgd.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/qi-addons-for-elementor/inc/masonry/assets/js/plugins/isotope.pkgd.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:11	13624/13624	---M-Z	200	added ('OK')	application/javascript	etag:%223538-655c4af1-feea48a96ea0ba80;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/qi-addons-for-elementor/inc/masonry/assets/js/plugins/packery-mode.pkgd.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/qi-addons-for-elementor/inc/masonry/assets/js/plugins/packery-mode.pkgd.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:12	5559/5559	---M-Z	200	added ('OK')	application/javascript	etag:%2215b7-65006541-bed190b14c7ad873;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/imagesloaded.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/imagesloaded75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:12	14709/14709	---M-Z	200	added ('OK')	application/javascript	etag:%223975-65006541-d3380f4430f59996;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.event.move.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.event.move75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:13	64524/64524	---M-Z	200	added ('OK')	application/javascript	etag:%22fc0c-65006541-d28a5abaa5879040;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.nicescroll.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/jquery.nicescroll.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:13	25451/25451	---M-Z	200	added ('OK')	application/javascript	etag:%22636b-65006541-e5e4a2437a06db26;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/TweenLite.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/TweenLite.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:13	2532/2532	---M-Z	200	added ('OK')	application/javascript	etag:%229e4-65006541-96553369aa900a91;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/ScrollToPlugin.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/ScrollToPlugin.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:13	687/687	---M-Z	200	added ('OK')	application/javascript	etag:%222af-65006541-13a6b1f3d11a11da;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/smoothPageScroll.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/smoothPageScroll.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:13	4279/4279	---M-Z	200	added ('OK')	application/javascript	etag:%2210b7-655d790a-dc304d9efa67cf8c;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/default_dynamic.js?ver=1700624650	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/default_dynamic430e.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:15	260358/260358	---M-Z	200	added ('OK')	application/javascript	etag:%223f906-65006541-26dcb17afd22360f;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/default.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/default.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:15	2981/2981	---M-Z	200	added ('OK')	application/javascript	etag:%22ba5-6250e34e-573dcd1e6909c4dc;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/comment-reply.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/comment-reply.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:16	592/592	---M-Z	200	added ('OK')	application/javascript	etag:%22250-65006542-5943ef0e188aa312;gz%22	https://www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/qode-like.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/themes/bridge/js/plugins/qode-like.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:17	9519/9519	---M-Z	200	added ('OK')	application/javascript	etag:%22252f-65dc04c8-c2e4cafb289b76a6;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=5.9.10	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.minf443.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:17	2987/2987	---M-Z	200	added ('OK')	application/javascript	etag:%22bab-659dfc3c-af32ff61967c41a2;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/youtube-embed-plus/scripts/fitvids.min.js?ver=14.2.1	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/youtube-embed-plus/scripts/fitvids.min2b85.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:17	36312/36312	---M-Z	200	added ('OK')	application/javascript	etag:%228dd8-65030d87-cb74a02bbd6c26e;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/goodshare.min.js?ver=4.1.2	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/goodshare.min8aee.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:17	4997/4997	---M-Z	200	added ('OK')	application/javascript	etag:%221385-655c4ad9-3bdc2301f281e48a;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.17.3	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/elementor/assets/js/webpack.runtime.min8864.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:18	60151/60151	---M-Z	200	added ('OK')	application/javascript	etag:%22eaf7-655c4ad8-2bd433da1a79d1ec;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.17.3	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/elementor/assets/js/frontend-modules.min8864.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:18	12198/12198	---M-Z	200	added ('OK')	application/javascript	etag:%222fa6-655c4ada-4a87d3dfced7ef2b;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:18	40436/40436	---M-Z	200	added ('OK')	application/javascript	etag:%229df4-655c4ad8-7ac0937f28750580;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.17.3	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/elementor/assets/js/frontend.min8864.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:18	8171/8171	---M-Z	200	added ('OK')	application/javascript	etag:%221feb-63c8226a-4d966c90af6beddf;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:18	6625/6625	---M-Z	200	added ('OK')	application/javascript	etag:%2219e1-655c4c1f-cb88f514010ffeab;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:19	115127/115127	---M-Z	200	added ('OK')	application/javascript	etag:%221c1b7-655c4c1f-e02a6da7390ef662;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:20	4627/4627	---M-Z	200	added ('OK')	application/javascript	etag:%221213-649b3e6c-43a162819b8bf8b;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/dist/hooks.min.js?ver=c6aec9a8d4e5a5d543a1	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/dist/hooks.min2ebd.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:20	9445/9445	---M-Z	200	added ('OK')	application/javascript	etag:%2224e5-649ce0a6-f558128a99026f59;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/dist/i18n.min.js?ver=7701b0c3857f914212ef	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/dist/i18n.minf92f.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:21	5129/5129	---M-Z	200	added ('OK')	application/javascript	etag:%221409-655c4af1-fa9bda7c06e535d8;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/qi-addons-for-elementor/inc/plugins/elementor/assets/js/elementor.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/qi-addons-for-elementor/inc/plugins/elementor/assets/js/elementor75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:21	139258/139258	---M-Z	200	added ('OK')	application/javascript	etag:%2221ffa-65030d86-58bcf83af25d5d47;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/bdthemes-element-pack/assets/js/bdt-uikit.min.js?ver=3.15.1	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/bdthemes-element-pack/assets/js/bdt-uikit.min5829.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:21	145131/145131	---M-Z	200	added ('OK')	application/javascript	etag:%22236eb-65139093-108eb3fe5304255b;gz%22	https://www.wakafselangor.gov.my/wp-content/uploads/element-pack/minified/js/ep-scripts.js?ver=1695781011	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/uploads/element-pack/minified/js/ep-scripts5c52.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:21	18833/18833	---M-Z	200	added ('OK')	application/javascript	etag:%224991-6333619a-8f4324280c156506;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/underscore.min.js?ver=1.13.4	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/underscore.mind584.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:21	1426/1426	---M-Z	200	added ('OK')	application/javascript	etag:%22592-63298642-b07fce5f9e5186f5;gz%22	https://www.wakafselangor.gov.my/wp-includes/js/wp-util.min.js?ver=6.4.5	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-includes/js/wp-util.min75e4.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:22	771/771	---M-Z	200	added ('OK')	application/javascript	etag:%22303-64f96011-3ed9c1e0cba8052d;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/wpforms/assets/js/integrations/elementor/frontend.min.js?ver=1.8.3.2	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/wpforms/assets/js/integrations/elementor/frontend.minbefe.js	(from https://www.wakafselangor.gov.my/prosedur/)
12:22:23	14296/14296	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237d8-65d413bb-901135caf6160ddb;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg.eot?qy18kk	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg8f95.eot	(from https://www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts.css?ver=0.0.1)
12:22:24	14148/14148	---M-Z	200	added ('OK')	font/ttf	etag:%223744-65d413bd-fa0946ed12c88267;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg.ttf?qy18kk	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg8f95.ttf	(from https://www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts.css?ver=0.0.1)
12:22:25	14224/14224	---M--	200	added ('OK')	font/woff	etag:%223790-65d413bd-b81bd57513d82ad;;;%22	https://www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg.woff?qy18kk	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg8f95.woff	(from https://www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts.css?ver=0.0.1)
12:22:25	60963/60963	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ee23-65d413bd-dd6cd42a34a4c805;gz%22	https://www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg.svg?qy18kk	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg8f95.svg	(from https://www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts.css?ver=0.0.1)
12:22:26	10388/10388	---M--	200	added ('OK')	image/png	etag:%222894-65d413bd-fc1439d73d71c719;;;%22	https://www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/images/ajax_loader.png	C:/PWS/WAQF%20PARTICIPATION%20PROCEDURE/www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/images/ajax_loader.png	(from https://www.wakafselangor.gov.my/wp-content/plugins/photo-gallery/css/styles.min.css?ver=1.8.21)
